id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime,star
245,颐和园冰雪嘉年华,{游乐园/体育娱乐;节庆限定;亲子友好},39.99334,116.270413,0:00,24:00,0,0.5,2,3.9
246,罗红摄影艺术馆,{美术馆/艺术馆;网红打卡点;美食目的地},40.048705,116.58091,9:00,21:00,0,2.5,3,4.9
247,五塔寺塔,{历史古迹;小众秘境},39.950627,116.336963,9:00,17:00,0,1,2,4.4
248,北京延庆奥林匹克园区,{游乐园/体育娱乐;城市地标;节庆限定},40.528801,115.797049,9:00,17:00,0,1.5,2,4.7
249,万寿寺,{历史古迹},39.953365,116.3186,9:00,17:00,0,2,2.5,4.7
250,皇穹宇,{历史古迹;城市地标},39.884764,116.419545,8:00,16:30,0,2,3.5,4.7
251,云蒙山风景区,{自然风光;小众秘境},40.552925,116.824994,9:00,17:00,78,2.5,4,4.4
252,颐和园博物馆,{博物馆/纪念馆},40.003191,116.28714,8:00,18:00,0,2.5,3,4.8
253,中国儿童中心-儿童探索馆,{游乐园/体育娱乐;亲子友好;沉浸式体验},39.939742,116.368001,9:00,11:30,0,0.5,1,4.8
254,史家胡同博物馆,{博物馆/纪念馆},39.924292,116.428906,9:30,16:30,0,0.5,1.5,4.7
255,古崖居风景区,{人文景观;小众秘境},40.468621,115.78223,9:00,16:30,54,3,3.5,4.8
256,北京雁栖湖西山步道,{公园;城市地标;节庆限定},40.389306,116.653154,8:00,17:00,0,0.5,2,4.8
257,百里山水画廊—滴水壶,{自然风光;小众秘境},40.689476,116.471173,9:00,17:00,25,2,3,4.5
258,铛铛车游北京中轴线,{文化旅游区;城市地标;节庆限定},39.904787,116.403994,9:00,20:20,0,0.5,1,4.9
259,三庆园,{人文景观;夜经济热点},39.902184,116.403236,19:30,22:00,0,0.5,1,4.6
260,西洋楼遗址景区,{历史古迹;城市地标},40.019733,116.319112,7:00,20:00,0,0.5,1,4.8
261,月坛公园,{公园;城市地标},39.922319,116.358846,6:00,21:00,0,1,2,4.7
262,乐谷银滩景区,{自然风光;小众秘境},39.623508,115.674467,8:30,17:00,29,3,4,4.7
263,北京市通州区博物馆,{博物馆/纪念馆;小众秘境},39.91411,116.673882,9:00,17:00,0,3,3.5,4.5
264,大水法,{历史古迹;城市地标},40.019363,116.319222,0:00,24:00,0,0.5,1,4.8
265,北京科学中心,{博物馆/纪念馆;亲子友好;沉浸式体验},39.976432,116.399187,0:00,24:00,0,1,2,4.8
266,中国园林博物馆,{博物馆/纪念馆;城市地标;非遗体验},39.885345,116.183848,0:00,24:00,0,3,4,4.8
267,北京二锅头酒博物馆,{博物馆/纪念馆},40.332082,116.671525,8:30,16:00,48,3,3.5,4.7
268,日坛公园,{公园;城市地标},39.921337,116.45044,6:00,21:30,0,2,3.5,4.7
269,今日美术馆,{美术馆/艺术馆;小众秘境},39.905621,116.474333,10:00,18:00,0,1,2,4.8
270,北京后花园（白虎涧）风景区,{自然风光;小众秘境},40.133592,116.105074,7:00,17:30,60,0.5,1,4.1
271,疯狂的麦咭,{游乐园/体育娱乐;沉浸式体验;亲子友好},39.805882,116.522533,13:00,22:00,0,3,4,4.6
272,中国民航博物馆,{博物馆/纪念馆;小众秘境},40.024077,116.54451,9:00,16:30,0,0.5,1,4.7
273,首钢一高炉·SoReal科幻乐园,{游乐园/体育娱乐;沉浸式体验;网红打卡点},39.926632,116.163968,0:00,24:00,139,1,2,4.8
274,中信证券大厦,{商业街区;城市地标},39.956053,116.474504,0:00,24:00,0,0.5,1,4
275,清华大学,{大学校园;城市地标},40.005106,116.342192,6:30,19:00,0,0.5,1,5
276,神乐署,{历史古迹;城市地标},39.885159,116.411096,6:00,22:00,0,2,3,4.1
277,中国共产党历史展览馆,{博物馆/纪念馆;城市地标},40.01018,116.405844,9:00,17:00,0,1,1.5,5
278,北京工人体育场,{游乐园/体育娱乐;城市地标;夜经济热点},39.937016,116.453576,10:00,22:00,0,0.5,2,4.9
279,南海子公园,{公园;亲子友好;节庆限定},39.779483,116.47561,6:00,21:00,0,2,3.5,4.8
280,八达岭国家森林公园,{自然风光;小众秘境},40.350587,116.035858,9:00,16:00,33,0.5,2,4.6
281,复兴之路展厅,{博物馆/纪念馆;城市地标},39.911358,116.407945,9:00,17:00,0,2,2.5,4.2
282,盛华屯夜市,{商业街区;美食目的地;夜经济热点},39.883025,116.545695,0:00,24:00,0,2,3,4.4
283,儿童科学乐园(中国科学技术馆店),{游乐园/体育娱乐;亲子友好;沉浸式体验},40.012682,116.404705,9:30,12:50,0,1,2,4.5
284,太和门,{历史古迹;城市地标},39.921716,116.403553,8:30,16:30,0,1,2,4.6
285,老北京风情街,{商业街区;美食目的地;夜经济热点},39.91813,116.415665,0:00,24:00,0,2,2.5,4.5
286,北京火德真君庙,{历史古迹;非遗体验},39.943353,116.401949,9:00,17:00,0,1.5,3,4.8
287,元大都城垣遗址公园,{公园;城市地标;节庆限定},39.98241,116.41595,6:30,22:00,0,3,4,4.7
288,遇见博物馆·北京798馆,{博物馆/纪念馆;小众秘境},39.990209,116.501157,10:00,18:30,0,2,3,4.6
289,仁寿殿,{人文景观;城市地标},40.004104,116.286464,0:00,24:00,0,2,2.5,4.6
290,中国宋庆龄青少年科技文化交流中心,{游乐园/体育娱乐;亲子友好;沉浸式体验},39.917764,116.32223,0:00,24:00,0,0.5,1,4.8
291,十渡拒马乐园,{游乐园/体育娱乐;亲子友好;节庆限定},39.640744,115.601207,8:00,18:00,0,1,2,4.6
292,大觉寺,{历史古迹;小众秘境},40.058632,116.113289,9:00,17:00,0,1,2,3.9
293,中央美术学院美术馆,{美术馆/艺术馆;小众秘境},39.989839,116.471944,9:30,17:00,0,0.5,1,4.8
294,龙门涧风景区,{自然风光;小众秘境},40.028529,115.567102,8:30,16:00,0,1,2,4.5
295,中国木偶剧院,{人文景观;亲子友好;沉浸式体验},39.974486,116.407764,9:30,19:30,0,2.5,4,4.8
296,昭陵,{历史古迹;小众秘境},40.296831,116.224533,8:30,18:00,30,2,3.5,4.6
297,睿恩小镇,{游乐园/体育娱乐;亲子友好;沉浸式体验},40.103957,116.564571,10:00,17:00,0,1,2.5,4.5
298,西黄寺,{历史古迹},39.969642,116.396846,0:00,24:00,0,1,2,4.7
299,法海禅寺,{历史古迹;小众秘境},39.947874,116.165922,9:00,16:30,0,0.5,1,4.7
300,玲珑塔,{历史古迹;城市地标},40.003685,116.400415,11:00,20:00,0,2,3,4.5
301,鬼笑石,{人文景观;网红打卡点;城市地标},39.985291,116.193966,0:00,24:00,0,1,2,4.8
302,慈宁宫,{历史古迹;城市地标},39.925346,116.400888,8:30,17:00,0,2,3.5,4.4
303,中国华侨历史博物馆,{博物馆/纪念馆;小众秘境},39.949017,116.431562,0:00,17:00,0,1,2,4.8
304,海坨山,{自然风光;小众秘境},40.565448,115.826677,0:00,24:00,25,0.5,2,4.6
305,九龙壁,{历史古迹;城市地标},39.938134,116.393984,6:00,21:00,0,2,2.5,3.7
306,密云水库,{自然风光;小众秘境},40.523288,116.920432,0:00,24:00,0,2.5,3,4.8
307,郡王府,{历史古迹;非遗体验},39.939857,116.492899,0:00,24:00,0,3,4,4.6
308,奥加美术馆,{美术馆/艺术馆;小众秘境},39.946317,116.454673,10:00,17:00,0,1.5,2,4.8
309,大江胡同,{商业街区;美食目的地;夜经济热点},39.901462,116.406067,0:00,24:00,0,0.5,1,3.9
310,大运河森林公园,{公园;城市地标;节庆限定},39.882386,116.748895,0:00,24:00,0,2,3.5,4.8
311,北京戏剧嘉年华,{游乐园/体育娱乐;节庆限定;沉浸式体验},39.991143,116.503402,0:00,24:00,0,1,2.5,4.6
312,陶然亭公园冰场,{游乐园/体育娱乐;节庆限定;亲子友好},39.880067,116.39007,9:00,17:00,0,2.5,3,4.1
313,奥林匹克水上公园,{游乐园/体育娱乐;城市地标;节庆限定},40.187846,116.699695,9:00,17:15,20,0.5,2,4.6
314,宝燕乐园(大红门店),{游乐园/体育娱乐;亲子友好;沉浸式体验},39.840015,116.394945,10:30,19:30,95,1,2,4.4
315,清晏舫,{人文景观;城市地标},40.004307,116.276083,6:00,20:00,0,2.5,3,4.8
316,丫髻山,{自然风光;节庆限定},40.279898,116.975711,8:00,16:00,50,2,3,3.7
317,古观象台,{历史古迹;城市地标},39.913502,116.441237,9:00,16:30,20,2,2.5,4.6
318,湖广会馆,{历史古迹;非遗体验},39.894984,116.390322,9:00,22:00,0,2,2.5,4.6
319,莲花池公园,{公园;城市地标},39.8983,116.319451,6:00,22:00,0,2,3,4.8
320,报国寺,{历史古迹;小众秘境},39.89683,116.366124,0:00,16:30,0,2,3.5,4.8
321,秀水街,{商业街区;美食目的地;夜经济热点},39.917614,116.445496,9:30,21:00,0,3,4,4.8
322,北海公园游船,{公园;夜经济热点;沉浸式体验},39.933685,116.397817,9:00,17:00,0,2,2.5,4.1
323,HI-Fun竞技主题乐园,{游乐园/体育娱乐;沉浸式体验;夜经济热点},39.915878,116.285845,10:00,21:00,0,2,3.5,4.2
324,荷花市场,{商业街区;美食目的地;夜经济热点},39.940668,116.398041,0:00,24:00,0,2,3.5,4.8
325,大运河源头遗址公园,{公园;城市地标},40.200992,116.26415,9:00,18:00,0,1.5,2,4.6
326,颐和园-船坞,{公园;城市地标},40.00626,116.275397,0:00,24:00,0,0.5,1,4.4
327,中央电视台新台址,{人文景观;城市地标;网红打卡点},39.923542,116.471357,0:00,24:00,0,0.5,2,4.8
328,北坞公园,{公园;城市地标},39.993037,116.263064,0:00,24:00,0,2,3,4.8
329,恐龙公园,{游乐园/体育娱乐;亲子友好;沉浸式体验},39.889602,116.406452,9:00,17:00,40,1.5,3,4.3
330,詹天佑纪念馆,{博物馆/纪念馆;小众秘境},40.364345,116.013297,9:00,16:30,20,1,2,4.5
331,乾清门,{历史古迹;城市地标},39.925575,116.403468,0:00,24:00,0,0.5,1,4.9
332,东四胡同博物馆,{博物馆/纪念馆},39.933555,116.426715,9:00,12:00,0,2,3.5,4.5
